CASE REFERENCE,OPEN DATE,CLOSED DATE,STATUS,SUBJECT,REASON,TYPE,OBJECT TYPE,ADDRESS NUMBER,ADDRESS LINE 1,ADDRESS LINE 2,CITY,STATE,ZIP CODE,PROPERTY ID,LOCATION,LATITUDE,LONGITUDE,COUNCIL DISTRICT,POLICE DISTRICT,CENSUS TRACT,CENSUS BLOCK GROUP,CENSUS BLOCK,NEIGHBORHOOD,X COORDINATE,Y COORDINATE
1000559392,06/29/2016 09:43:00 AM,07/06/2016 09:00:00 AM,Closed,Dept of Public Works,City Parks,Olmsted Parks (Req_Serv),Street,,Delaware Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000559603,06/29/2016 02:10:00 PM,06/30/2016 01:32:00 PM,Closed,Dept of Public Works,Sanitation,Pick and Pay (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000559682,06/29/2016 04:28:00 PM,07/05/2016 02:21:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,Elm St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000559713,06/30/2016 08:41:00 AM,06/30/2016 09:16:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,JOHNSON PK,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000559733,06/30/2016 09:11:00 AM,06/30/2016 02:11:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Broadway St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000560017,06/30/2016 03:12:00 PM,07/05/2016 02:45:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,314,PECKHAM,,Buffalo,NY,,111.51-5-22,,,,,,,,,UNKNOWN,,
1000560020,06/30/2016 03:14:00 PM,07/05/2016 09:01:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Street,,Roslyn St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000560103,07/01/2016 08:36:00 AM,07/01/2016 01:55:00 PM,Closed,Dept of Public Works,Rodent Control,Pest (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000560236,07/01/2016 11:58:00 AM,07/05/2016 02:30:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Ellicott St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000560309,07/01/2016 01:53:00 PM,07/08/2016 03:31:00 PM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Street,,Colonial Cir,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000560339,07/01/2016 03:28:00 PM,07/05/2016 01:34:00 PM,Closed,Dept of Public Works,Streets,Leaves / Lawn Debris (Req_Serv),Street,,KEEP,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000560463,07/05/2016 08:56:00 AM,07/05/2016 10:51:00 AM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Property,782,RICHMOND,,Buffalo,NY,,88.76-4-26,,,,,,,,,UNKNOWN,,
1000560658,07/05/2016 12:13:00 PM,07/05/2016 02:31:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Main St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000560775,07/05/2016 02:28:00 PM,07/06/2016 02:38:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,VANDERBILT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000561157,07/06/2016 02:02:00 PM,08/03/2016 10:20:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,635,JEFFERSON,,Buffalo,NY,,111.42-1-53,,,,,,,,,UNKNOWN,,
1000561219,07/06/2016 03:26:00 PM,07/08/2016 01:32:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Street,,SYDNI LN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000561531,07/07/2016 01:49:00 PM,07/18/2016 03:56:00 PM,Closed,Dept of Public Works,Engineering - Traffic,Sign Maintenance (Req_Serv),Street,,NEWBURGH,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000561670,07/08/2016 08:57:00 AM,07/13/2016 03:22:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,Main St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000561705,07/08/2016 09:41:00 AM,07/08/2016 05:19:00 PM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Street,,LEXINGTON,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000561743,07/08/2016 10:29:00 AM,07/08/2016 05:17:00 PM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,MADISON,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000561949,07/08/2016 04:18:00 PM,07/13/2016 03:23:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Washington St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000562499,07/12/2016 10:42:00 AM,07/13/2016 01:56:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,GENESEE WEST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000562560,07/12/2016 11:32:00 AM,07/13/2016 01:54:00 PM,Closed,Dept of Parking,Parking Violations Bureau,Parking Issues (Req_Serv),Street,,HEDLEY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000562662,07/12/2016 01:33:00 PM,07/22/2016 02:40:00 PM,Closed,Buffalo Municipal Housing Authority,BMHA,BMHA Issue (Req_Serv),Street,,RITT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000562761,07/12/2016 09:52:00 PM,07/21/2016 04:18:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,Parker Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000562939,07/13/2016 12:06:00 PM,07/13/2016 01:45:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Elmwood Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000563073,07/13/2016 04:08:00 PM,08/30/2016 11:46:00 AM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Street,,MCKINLEY PKWY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000563078,07/13/2016 04:23:00 PM,07/16/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Tree Planting Request (Req_Serv),Street,,PETER,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000563320,07/14/2016 12:31:00 PM,07/15/2016 06:17:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,BROADWAY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000563420,07/14/2016 03:01:00 PM,07/21/2016 04:18:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,MERRIMAC,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000563482,07/14/2016 09:32:00 PM,07/15/2016 09:56:00 AM,Closed,Buffalo Police Department,Police,Quality of Life Issue (Req_Serv),Street,,GREENFIELD,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000563711,07/15/2016 01:36:00 PM,10/26/2016 02:57:00 PM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Property,1832,MAIN,,Buffalo,NY,,89.81-1-1.11,,,,,,,,,UNKNOWN,,
1000563821,07/17/2016 12:46:00 PM,07/19/2016 10:20:00 AM,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Street,,ZOLLARS,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000563854,07/18/2016 08:38:00 AM,07/18/2016 10:03:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Paving (Req_Serv),Street,,Potomac Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000564443,07/19/2016 10:04:00 AM,07/28/2016 04:17:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000564474,07/19/2016 10:19:00 AM,07/20/2016 01:20:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,MOHAWK WEST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000564476,07/19/2016 10:24:00 AM,07/20/2016 09:39:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,Sherman St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000564773,07/19/2016 04:26:00 PM,07/20/2016 01:45:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,Loepere St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000564898,07/20/2016 10:18:00 AM,08/01/2016 02:03:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Pay Station (Req_Serv),Street,,FOURTEENTH,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000575051,07/20/2016 03:41:00 PM,08/01/2016 02:01:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,JOHNSON PK,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000575102,07/20/2016 08:45:00 PM,09/01/2016 11:16:00 AM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Street,,Riverside Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000575186,07/21/2016 09:41:00 AM,09/01/2016 11:16:00 AM,Closed,Dept of Public Works,Rodent Control,Rodents (Req_Serv),Street,,ABBOTT,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000575629,07/22/2016 12:31:00 PM,08/01/2016 02:07:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,ELMWOOD SOUTH,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000575715,07/22/2016 02:40:00 PM,07/29/2016 10:18:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,JOHNSON ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000575734,07/22/2016 03:06:00 PM,07/26/2016 07:16:00 AM,Closed,Dept of Public Works,City Parks,City Parks (Req_Serv),Street,,Best St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000575742,07/22/2016 03:20:00 PM,08/08/2016 09:54:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Tote Deliver (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000575776,07/22/2016 04:27:00 PM,07/29/2016 10:18:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,NOTTINGHAM,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000575855,07/25/2016 08:58:00 AM,07/26/2016 09:03:00 AM,Closed,Utilities,Buffalo Sewer Authority,Sewer (Req_Serv),Street,,HUNTINGTON,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576077,07/25/2016 01:25:00 PM,08/30/2016 02:23:00 PM,Closed,Dept of Public Works,Engineering - Traffic,Right of Way Issue (Req_Serv),Property,INTERSECTION,Hamilton St,Dann St,Buffalo,NY,,204,,,,,,,,,UNKNOWN,1062308,1069866.4
1000576116,07/25/2016 02:24:00 PM,08/02/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Street,,MELVIN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576146,07/25/2016 03:00:00 PM,08/01/2016 02:27:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,FRANKLIN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576175,07/25/2016 03:35:00 PM,08/02/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Tree Trimming Request (Req_Serv),Street,,DEPEW AVE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576260,07/26/2016 09:12:00 AM,08/02/2016 07:28:00 AM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Delaware Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576357,07/26/2016 10:39:00 AM,07/26/2016 03:50:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576516,07/26/2016 01:42:00 PM,08/03/2016 01:46:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,DELAVAN WEST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576534,07/26/2016 02:07:00 PM,08/01/2016 02:29:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Ellicott St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576612,07/26/2016 07:34:00 PM,07/27/2016 02:43:00 PM,Closed,Dept of Public Works,Streets,Excess Trash (Req_Serv),Street,,Hertel Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576633,07/27/2016 08:55:00 AM,07/27/2016 02:39:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,MYERS,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576653,07/27/2016 09:20:00 AM,08/10/2016 01:35:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576665,07/27/2016 09:34:00 AM,08/03/2016 01:46:00 PM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,Sherman St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576718,07/27/2016 10:19:00 AM,08/15/2016 01:12:00 PM,Closed,Dept of Public Works,Sanitation,Totes Replace (Req_Serv),Property,295,HAMBURG,,Buffalo,NY,,122.33-5-32,,,,,,,,,UNKNOWN,,
1000576737,07/27/2016 10:39:00 AM,07/27/2016 02:39:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,COTTAGE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576824,07/27/2016 12:22:00 PM,07/28/2016 07:51:00 AM,Closed,Dept of Public Works,Rodent Control,Pest (Req_Serv),Property,299,JEFFERSON,,Buffalo,NY,,111.66-1-23,,,,,,,,,UNKNOWN,,
1000576884,07/27/2016 01:20:00 PM,08/17/2016 10:40:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,PW Ongoing Construction (Req_Serv),Street,,Elmwood Ave,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576948,07/27/2016 03:25:00 PM,09/13/2016 03:22:00 PM,Closed,Buffalo Municipal Housing Authority,BMHA,BMHA Issue (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000576966,07/27/2016 03:44:00 PM,08/02/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Tree Removal (Req_SERV),Street,,CROSSMAN AVE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577047,07/28/2016 08:43:00 AM,08/08/2016 08:41:00 AM,Closed,Utilities,National Grid,Streetlights (Req_Serv),Street,,HENNEPIN,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577060,07/28/2016 08:56:00 AM,08/01/2016 02:06:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,WASHINGTON,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577095,07/28/2016 09:38:00 AM,07/29/2016 10:31:00 AM,Closed,Dept of Public Works,Sanitation,Recycling Missed Pick Up (Req_Serv),Street,,MERRIMAC,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577157,07/28/2016 10:55:00 AM,08/01/2016 01:31:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,NORTH ST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577234,07/28/2016 01:16:00 PM,08/01/2016 02:32:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,MOHAWK WEST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577331,07/28/2016 04:22:00 PM,08/02/2016 03:22:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,Allen St,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577365,07/29/2016 08:45:00 AM,08/01/2016 09:32:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,PW Ongoing Construction (Req_Serv),Street,,DELAVAN EAST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577372,07/29/2016 09:00:00 AM,08/04/2016 10:39:00 AM,Closed,Utilities,Buffalo Water Authority,Fire Hydrant Issue (Req_Serv),Property,1001,MAIN,,Buffalo,NY,,100.79-1-1.1,,,,,,,,,UNKNOWN,,
1000577452,07/29/2016 10:35:00 AM,07/29/2016 12:36:00 PM,Closed,Dept of Public Works,Streets/Sanitation,Damage from Street Worker (Req_Serv),Property,288,JERSEY,,Buffalo,NY,,99.76-1-11,,,,,,,,,UNKNOWN,,
1000577475,07/29/2016 11:06:00 AM,07/29/2016 11:07:00 AM,Closed,DPIS,Housing,Housing Violations (Req_Serv),Individual,,,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577495,07/29/2016 11:24:00 AM,08/01/2016 11:27:00 AM,Closed,Buffalo Police Department,Police,Police Issue (Req_Serv),Street,,COURTLAND,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577565,07/29/2016 12:57:00 PM,08/02/2016 08:59:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Cave In (Req_Serv),Property,39,REVERE,,Buffalo,NY,,78.75-1-29,,,,,,,,,UNKNOWN,,
1000577736,08/01/2016 09:01:00 AM,08/01/2016 02:54:00 PM,Closed,Dept of Public Works,Streets,Sweeper (Req_Serv),Street,,COTTAGE,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577895,08/01/2016 11:24:00 AM,08/05/2016 07:00:00 AM,Closed,Dept of Public Works,Forestry,Tree Trimming Request (Req_Serv),Street,,RUGBY,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577910,08/01/2016 11:32:00 AM,08/02/2016 03:24:00 PM,Closed,Dept of Parking,Parking Violations Bureau,PVB Single Meter (Req_Serv),Street,,EAGLE EAST,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
1000577975,08/01/2016 01:00:00 PM,08/03/2016 08:04:00 AM,Closed,Dept of Public Works,Engineering - Street Repairs,Cave In (Req_Serv),Street,,LEGION SOUTH,,Buffalo,NY,,,,,,,,,,,UNKNOWN,,
